Ligand SMILES,Target Name,Kd (nM)
C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCC2)-c2noc(CC(C)(C)OC=O)n2)c(Cl)c1Cl)C(F)(F)F,Nuclear receptor ROR-gamma,0.39
C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCC2)-c2noc(CC(C)(C)OC=O)n2)c(OC(F)(F)F)c1)C(F)(F)F,Nuclear receptor ROR-gamma,0.62
C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCCCC2)-c2noc(CC(C)(C)OC=O)n2)c2ccncc12)C(F)(F)F,Nuclear receptor ROR-gamma,0.12
C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCCCC2)-c2noc(CC(C)(C)OC=O)n2)c2cnccc12)C(F)(F)F,Nuclear receptor ROR-gamma,0.08
C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCCCC2)-c2noc(CC(C)(C)OC=O)n2)c(OC(F)(F)F)c1)C(F)(F)F,Nuclear receptor ROR-gamma,0.06
C[C@H](NS(=O)(=O)c1ncc(-c2sc(nc2CC2CCC2)-c2noc(CC(C)(C)OC=O)n2)c2ccccc12)C(F)(F)F,Nuclear receptor ROR-gamma,0.21
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCC2)-c2noc(CC(C)(C)OC=O)n2)c(C(F)F)c1F)C(F)(F)F,Nuclear receptor ROR-gamma,0.14
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCC2)-c2noc(CC(C)(C)OC=O)n2)c(c1F)C(F)(F)F)C(F)(F)F,Nuclear receptor ROR-gamma,0.27
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC(C)(C)OC)-c2noc(CC(C)(C)OC=O)n2)c(Cl)c1Cl)C(F)(F)F,Nuclear receptor ROR-gamma,0.35
C[C@H](NC(=O)c1cc(cc(c1)C1(C)CC1)-c1sc(nc1CC1CCCCC1)-c1noc(CC(C)(C)OC=O)n1)C(F)(F)F,Nuclear receptor ROR-gamma,0.15
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2(CCC2)OC)-c2noc(CC(C)(C)OC=O)n2)c(Cl)c1Cl)C(F)(F)F,Nuclear receptor ROR-gamma,0.23
C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCC2)-c2noc(CC(C)(C)C(O)=O)n2)c(C(F)F)c1Cl)C(F)(F)F,Nuclear receptor ROR-gamma,0.024
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CN2CCCC(F)(F)C2)-c2noc(CC(C)(C)C(O)=O)n2)c(C(F)F)c1F)C(F)(F)F,Nuclear receptor ROR-gamma,0.12
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CN2CCCC(F)(F)C2)-c2noc(CC(C)(C)OC=O)n2)c(Cl)c1Cl)C(F)(F)F,Nuclear receptor ROR-gamma,0.05
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CN2CC(F)(F)C[C@@H]2C)-c2noc(CC(C)(C)OC=O)n2)c(Cl)c1Cl)C(F)(F)F,Nuclear receptor ROR-gamma,0.019
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CN2CC(F)(F)C[C@@H]2C)-c2noc(CC(C)(C)C(O)=O)n2)c(C(F)F)c1F)C(F)(F)F,Nuclear receptor ROR-gamma,0.063
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CN2CCC[C@@H]2C)-c2noc(CC(C)(C)C(O)=O)n2)c(C(F)F)c1F)C(F)(F)F,Nuclear receptor ROR-gamma,1.8
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CN2CCC(F)(F)[C@@H]2C)-c2noc(CC(C)(C)C(O)=O)n2)c(C(F)F)c1F)C(F)(F)F,Nuclear receptor ROR-gamma,0.33
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CN2CC(F)(F)CC2(C)C)-c2noc(CC(C)(C)C(O)=O)n2)c(C(F)F)c1F)C(F)(F)F,Nuclear receptor ROR-gamma,1.6
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CN2CCC[C@@H]2CF)-c2noc(CC(C)(C)C(O)=O)n2)c(C(F)F)c1F)C(F)(F)F,Nuclear receptor ROR-gamma,0.29
C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCC2)-c2cc(CC(C)(C)C)on2)c(Cl)c1Cl)C(F)(F)F,Nuclear receptor ROR-gamma,2.7
C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCC2)-c2cccc(CC(C)(C)OC=O)c2)c(Cl)c1Cl)C(F)(F)F,Nuclear receptor ROR-gamma,0.62
C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCC2)-c2cccc(CC(C)(C)OC=O)n2)c2ccncc12)C(F)(F)F,Nuclear receptor ROR-gamma,0.17
C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCC2)-c2cc(CC(C)(C)OC=O)ncn2)c(Cl)c1Cl)C(F)(F)F,Nuclear receptor ROR-gamma,1.5
C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCC2)-c2cc(CC(C)(C)OC=O)ncn2)c2ccncc12)C(F)(F)F,Nuclear receptor ROR-gamma,23.0
C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCC2)-c2cnc(CC(C)(C)C(O)=O)s2)c(Cl)c1Cl)C(F)(F)F,Nuclear receptor ROR-gamma,0.46
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)COC)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,2.05
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@@H](C)COC)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.7
CCOC[C@@H](C)[C@@H]1N2CN([C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H]([C@H](O)[C@H](C)C\C=C\C)C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C2=O)C1=O,Peptidyl-prolyl cis-trans isomerase A,12.7
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CS(C)(=O)=O)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.5
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CO)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,4.8
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCOCC2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,4.3
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CC3CCC(C2)O3)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,2.4
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCN(CC2)S(C)(=O)=O)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,3.3
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2C[C@H](C)OC[C@@H]2C)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,5.0
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)COC(=O)N2CCOCC2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,2.1
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)COC(=O)N2CCC(O)CC2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.7
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)COC(=O)N2CCN(C)CC2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,0.8
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCN(CCOC)CC2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.2
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCN(CC2)C2COC2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.6
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCN(CC2)C(C)C)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.0
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCN(CC)CC2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,0.9
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCN(CC2)C2CCC2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.0
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CC3(COC3)C2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.4
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CC(C2)OC)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.9
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCC(F)(F)C2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,3.9
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCn3c(C2)nnc3C(F)(F)F)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,2.8
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCC(CC2)S(C)(=O)=O)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,3.7
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCCOCC2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.9
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN(C)CCOC)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.7
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCN(CC2)C(C)=O)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.6
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)COC(=O)N2CCN(CC)CC2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,0.5
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN(C)Cc2cccnc2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.8
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCC(CC2)C#N)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.3
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN(C)CC(=O)N(C)C)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.4
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCC3(CC2)OCCO3)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.4
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCN(C)CC2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.5
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCNC(=O)C2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.7
CCOC(=O)N1CCN(C[C@@H](C)[C@@H]2N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](CC)NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC2=O)C(C)C)CC1,Peptidyl-prolyl cis-trans isomerase A,2.5
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)COC(=O)N(C)C2CCN(C)CC2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,0.7
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCC3(COC3)C2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.1
CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H]([C@H](C)CN2CCO[C@H](COC)C2)N(C)C(=O)[C@@H](C)N(C)C1=O)C(C)C,Peptidyl-prolyl cis-trans isomerase A,1.3
CC[C@H](NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)[C@H](C)COCC(=O)N1CCNCC1)C(C)C)C(=O)N(C)[C@H](C)C(C)=O,Peptidyl-prolyl cis-trans isomerase A,1.0
CC[C@H](NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)[C@H](C)COCC(=O)N1CCN(CC1)C1CCOCC1)C(C)C)C(=O)N(C)[C@H](C)C(C)=O,Peptidyl-prolyl cis-trans isomerase A,1.3
CC[C@H](NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)[C@H](C)COCC(=O)N1CCN(C)CC1)C(C)C)C(=O)N(C)[C@H](C)C(C)=O,Peptidyl-prolyl cis-trans isomerase A,1.5
CC[C@H](NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)[C@H](C)COCC(=O)N1CCN(CC1)C(C)C)C(C)C)C(=O)N(C)[C@H](C)C(C)=O,Peptidyl-prolyl cis-trans isomerase A,1.4
CC[C@H](NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)[C@H](C)COCC(=O)N1CCN(CC(F)(F)F)CC1)C(C)C)C(=O)N(C)[C@H](C)C(C)=O,Peptidyl-prolyl cis-trans isomerase A,5.7
CC[C@H](NC(=O)C([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)[C@H](C)COCC(=O)N1CCN(CCC(F)(F)F)CC1)C(C)C)C(=O)N(C)[C@H](C)C(C)=O,Peptidyl-prolyl cis-trans isomerase A,3.0
CC[C@H](NC(=O)C([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)[C@H](C)COCC(C)(C)O)C(C)C)C(=O)N(C)[C@H](C)C(C)=O,Peptidyl-prolyl cis-trans isomerase A,2.5
